sector-name,subsector-name,technology,year
comm others,electricity,electricity,2020
comm others,electricity,electricity,2025
comm others,electricity,electricity,2030
comm others,electricity,electricity,2035
comm others,electricity,electricity,2040
comm others,electricity,electricity,2045
comm others,electricity,electricity,2050
comm others,electricity,electricity,2055
comm others,electricity,electricity,2060
comm others,electricity,electricity,2065
comm others,electricity,electricity,2070
comm others,electricity,electricity,2075
comm others,electricity,electricity,2080
comm others,electricity,electricity,2085
comm others,electricity,electricity,2090
comm others,electricity,electricity,2095
comm others,electricity,electricity,2100
comm others,gas,gas,1975
comm others,gas,gas,1990
comm others,gas,gas,2005
comm others,gas,gas,2010
comm others,gas,gas,2015
comm others,gas,gas,2020
comm others,gas,gas,2025
comm others,gas,gas,2030
comm others,gas,gas,2035
comm others,gas,gas,2040
comm others,gas,gas,2045
comm others,gas,gas,2050
comm others,gas,gas,2055
comm others,gas,gas,2060
comm others,gas,gas,2065
comm others,gas,gas,2070
comm others,gas,gas,2075
comm others,gas,gas,2080
comm others,gas,gas,2085
comm others,gas,gas,2090
comm others,gas,gas,2095
comm others,gas,gas,2100
comm others,refined liquids,refined liquids,1975
comm others,refined liquids,refined liquids,1990
comm others,refined liquids,refined liquids,2005
comm others,refined liquids,refined liquids,2010
comm others,refined liquids,refined liquids,2015
comm others,refined liquids,refined liquids,2020
comm others,refined liquids,refined liquids,2025
comm others,refined liquids,refined liquids,2030
comm others,refined liquids,refined liquids,2035
comm others,refined liquids,refined liquids,2040
comm others,refined liquids,refined liquids,2045
comm others,refined liquids,refined liquids,2050
comm others,refined liquids,refined liquids,2055
comm others,refined liquids,refined liquids,2060
comm others,refined liquids,refined liquids,2065
comm others,refined liquids,refined liquids,2070
comm others,refined liquids,refined liquids,2075
comm others,refined liquids,refined liquids,2080
comm others,refined liquids,refined liquids,2085
comm others,refined liquids,refined liquids,2090
comm others,refined liquids,refined liquids,2095
comm others,refined liquids,refined liquids,2100
comm others,district heat,district heat,1975
comm others,district heat,district heat,1990
comm others,district heat,district heat,2005
comm others,district heat,district heat,2010
comm others,district heat,district heat,2015
comm others,district heat,district heat,2020
comm others,district heat,district heat,2025
comm others,district heat,district heat,2030
comm others,district heat,district heat,2035
comm others,district heat,district heat,2040
comm others,district heat,district heat,2045
comm others,district heat,district heat,2050
comm others,district heat,district heat,2055
comm others,district heat,district heat,2060
comm others,district heat,district heat,2065
comm others,district heat,district heat,2070
comm others,district heat,district heat,2075
comm others,district heat,district heat,2080
comm others,district heat,district heat,2085
comm others,district heat,district heat,2090
comm others,district heat,district heat,2095
comm others,district heat,district heat,2100
comm others,gas,hydrogen,1975
comm others,gas,hydrogen,1990
comm others,gas,hydrogen,2005
comm others,gas,hydrogen,2010
comm others,gas,hydrogen,2015
comm others,gas,hydrogen,2020
comm others,gas,hydrogen,2025
comm others,gas,hydrogen,2030
comm others,gas,hydrogen,2035
comm others,gas,hydrogen,2040
comm others,gas,hydrogen,2045
comm others,gas,hydrogen,2050
comm others,gas,hydrogen,2055
comm others,gas,hydrogen,2060
comm others,gas,hydrogen,2065
comm others,gas,hydrogen,2070
comm others,gas,hydrogen,2075
comm others,gas,hydrogen,2080
comm others,gas,hydrogen,2085
comm others,gas,hydrogen,2090
comm others,gas,hydrogen,2095
comm others,gas,hydrogen,2100
comm cooling,electricity,electricity,1975
comm cooling,electricity,electricity,1990
comm cooling,electricity,electricity,2005
comm cooling,electricity,electricity,2010
comm cooling,electricity,electricity,2015
comm cooling,electricity,electricity,2020
comm cooling,electricity,electricity,2025
comm cooling,electricity,electricity,2030
comm cooling,electricity,electricity,2035
comm cooling,electricity,electricity,2040
comm cooling,electricity,electricity,2045
comm cooling,electricity,electricity,2050
comm cooling,electricity,electricity,2055
comm cooling,electricity,electricity,2060
comm cooling,electricity,electricity,2065
comm cooling,electricity,electricity,2070
comm cooling,electricity,electricity,2075
comm cooling,electricity,electricity,2080
comm cooling,electricity,electricity,2085
comm cooling,electricity,electricity,2090
comm cooling,electricity,electricity,2095
comm cooling,electricity,electricity,2100
comm cooling,gas,gas,1975
comm cooling,gas,gas,1990
comm cooling,gas,gas,2005
comm cooling,gas,gas,2010
comm cooling,gas,gas,2015
comm cooling,gas,gas,2020
comm cooling,gas,gas,2025
comm cooling,gas,gas,2030
comm cooling,gas,gas,2035
comm cooling,gas,gas,2040
comm cooling,gas,gas,2045
comm cooling,gas,gas,2050
comm cooling,gas,gas,2055
comm cooling,gas,gas,2060
comm cooling,gas,gas,2065
comm cooling,gas,gas,2070
comm cooling,gas,gas,2075
comm cooling,gas,gas,2080
comm cooling,gas,gas,2085
comm cooling,gas,gas,2090
comm cooling,gas,gas,2095
comm cooling,gas,gas,2100
