alumina	biomass	biomass
alumina	biomass	biomass CCS
alumina	coal	coal
alumina	coal	coal CCS
alumina	gas	gas
alumina	gas	gas CCS
alumina	refined liquids	refined liquids
alumina	refined liquids	refined liquids CCS
